"Dates"	"Value"	"Modif"
2012-10-11	23.6784282659385	"SI"
2012-10-12	22.6278566126545	"SI"
2012-10-13	23.0529395142539	"SI"
2012-10-14	23.3451047444208	"SI"
2012-10-15	23.5468817301852	"SI"
2012-10-16	23.3721678416044	"SI"
2012-10-17	24.8196784229416	"SI"
2012-10-18	21.2993457458399	"SI"
2012-10-19	23.9694138898105	"SI"
2012-10-20	23.1129994560845	"SI"
2012-10-21	23.3568924648874	"SI"
2012-10-22	24.1128267104135	"SI"
2012-10-23	24.2642248637096	"SI"
2012-10-24	22.854612016798	"SI"
2012-10-25	23.4160798130444	"SI"
2012-10-26	23.1691071876417	"SI"
2012-10-27	23.416574147576	"SI"
2012-10-28	23.2426249469141	"SI"
2012-10-29	23.6020254048776	"SI"
2012-10-30	23.3565216765674	"SI"
2012-10-31	23.9526625432514	"SI"
2012-11-01	25.1040476938634	"SI"
2012-11-02	23.2724428937966	"SI"
2012-11-03	24.2186065230658	"SI"
2012-11-04	23.3859052962038	"SI"
2012-11-05	22.9757017856592	"SI"
2012-11-06	23.5819746401653	"SI"
2012-11-07	23.4697500014926	"SI"
2012-11-08	24.2091358864146	"SI"
2012-11-09	22.7560895187067	"SI"
2012-11-10	23.5894422104243	"SI"
2012-11-11	24.1995303757494	"SI"
2012-11-12	24.312048003732	"SI"
2012-11-13	24.1684366432421	"SI"
2012-11-14	24.0982374363858	"SI"
2012-11-15	22.3466310400597	"SI"
2012-11-16	23.3873831128368	"SI"
2012-11-17	22.8256046229608	"SI"
2012-11-18	22.7514014989936	"SI"
2012-11-19	23.0515239789626	"SI"
2012-11-20	22.4649906732465	"SI"
2012-11-21	23.8349797018212	"SI"
2012-11-22	22.1027438158702	"SI"
2012-11-23	23.916863886199	"SI"
2012-11-24	23.6105114085792	"SI"
2012-11-25	24.7186638304528	"SI"
2012-11-26	24.3065790012401	"SI"
2012-11-27	23.8462041745623	"SI"
2012-11-28	24.4428685047226	"SI"
2012-11-29	24.9275966332552	"SI"
2012-11-30	24.7807970802285	"SI"
2012-12-01	23.6682154421774	"SI"
2012-12-02	24.0802286896327	"SI"
2012-12-03	22.6847685397126	"SI"
2012-12-04	23.2668875865455	"SI"
2012-12-05	24.1526976421268	"SI"
2012-12-06	23.4748429495411	"SI"
2012-12-07	23.0254818559739	"SI"
2012-12-08	23.2416611479686	"SI"
2012-12-09	23.9129409630713	"SI"
2012-12-10	24.0241130346869	"SI"
2012-12-11	22.4827159449118	"SI"
2012-12-12	23.76853591722	"SI"
2012-12-13	22.7236335538837	"SI"
2012-12-14	24.164755324631	"SI"
2012-12-15	23.3301484981945	"SI"
2012-12-16	23.6946942466485	"SI"
2012-12-17	23.6198024604588	"SI"
2012-12-18	23.4881818766397	"SI"
2012-12-19	23.4339741436756	"SI"
2012-12-20	24.4937292272561	"SI"
2012-12-21	23.8455486121498	"SI"
2012-12-22	23.4900383509757	"SI"
2012-12-23	24.0208290066011	"SI"
2012-12-24	24.1446503021233	"SI"
2012-12-25	23.5716166261845	"SI"
2012-12-26	25.2041326165326	"SI"
2012-12-27	25.0911674760282	"SI"
2012-12-28	24.3036697372772	"SI"
2012-12-29	24.4356174827495	"SI"
2012-12-30	23.8222343683663	"SI"
2012-12-31	23.8435818442527	"SI"
2013-01-01	23.9	"NO"
2013-01-02	23.8	"NO"
2013-01-03	23.7	"NO"
2013-01-04	23.8	"NO"
2013-01-05	23.5	"NO"
2013-01-06	23.3	"NO"
2013-01-07	22.8	"NO"
2013-01-08	22.9	"NO"
2013-01-09	23.9	"NO"
2013-01-10	23.8	"NO"
2013-01-11	23.1	"NO"
2013-01-12	22.9	"NO"
2013-01-13	22.9	"NO"
2013-01-14	22.7	"NO"
2013-01-15	22.5	"NO"
2013-01-16	23.2	"NO"
2013-01-17	23.3	"NO"
2013-01-18	23.1	"NO"
2013-01-19	23.2	"NO"
2013-01-20	23.5	"NO"
2013-01-21	22.4	"NO"
2013-01-22	23.3	"NO"
2013-01-23	23.7	"NO"
2013-01-24	24.2	"NO"
2013-01-25	23.7	"NO"
2013-01-26	23.1	"NO"
2013-01-27	23.6	"NO"
2013-01-28	23.7	"NO"
2013-01-29	23.6	"NO"
2013-01-30	23	"NO"
2013-01-31	23.3	"NO"
2013-02-01	24.1	"NO"
2013-02-02	24.1	"NO"
2013-02-03	23.8	"NO"
2013-02-04	23.6	"NO"
2013-02-05	23.3	"NO"
2013-02-06	23.9	"NO"
2013-02-07	23.2	"NO"
2013-02-08	23.6	"NO"
2013-02-09	23.9	"NO"
2013-02-10	24	"NO"
2013-02-11	22.9	"NO"
2013-02-12	23.9	"NO"
2013-02-13	23.4	"NO"
2013-02-14	22.8	"NO"
2013-02-15	23.2	"NO"
2013-02-16	23.5	"NO"
2013-02-17	24.1	"NO"
2013-02-18	23	"NO"
2013-02-19	22.8	"NO"
2013-02-20	23.6	"NO"
2013-02-21	23.7	"NO"
2013-02-22	23.9	"NO"
2013-02-23	24.3	"NO"
2013-02-24	23.9	"NO"
2013-02-25	24.1	"NO"
2013-02-26	24.5	"NO"
2013-02-27	24.2	"NO"
2013-02-28	24	"NO"
2013-03-01	23.2	"NO"
2013-03-02	24.6	"NO"
2013-03-03	24.7	"NO"
2013-03-04	23.6	"NO"
2013-03-05	23.8	"NO"
2013-03-06	24	"NO"
2013-03-07	24.8	"NO"
2013-03-08	23.7	"NO"
2013-03-09	24.5	"NO"
2013-03-10	24.7	"NO"
2013-03-11	25.3	"NO"
2013-03-12	24.5	"NO"
2013-03-13	22.9	"NO"
2013-03-14	24.1	"NO"
2013-03-15	23.3	"NO"
2013-03-16	23.2	"NO"
2013-03-17	24.6	"NO"
2013-03-18	24.5	"NO"
2013-03-19	24.1	"NO"
2013-03-20	24.3	"NO"
2013-03-21	24.7	"NO"
2013-03-22	23.9	"NO"
2013-03-23	23.6	"NO"
2013-03-24	24.4	"NO"
2013-03-25	23.8	"NO"
2013-03-26	24.1	"NO"
2013-03-27	24.7	"NO"
2013-03-28	23.5	"NO"
2013-03-29	23.3	"NO"
2013-03-30	25	"NO"
2013-03-31	24.5	"NO"
2013-04-01	24.8	"NO"
2013-04-02	24.4	"NO"
2013-04-03	24.1	"NO"
2013-04-04	24.8	"NO"
2013-04-05	25.2	"NO"
2013-04-06	25	"NO"
2013-04-07	23.7	"NO"
2013-04-08	25.6	"NO"
2013-04-09	25.5	"NO"
2013-04-10	25.3	"NO"
2013-04-11	24.6	"NO"
2013-04-12	24.9	"NO"
2013-04-13	24.6	"NO"
2013-04-14	24.5	"NO"
2013-04-15	22	"NO"
2013-04-16	22.8	"NO"
2013-04-17	24.7	"NO"
2013-04-18	23.2	"NO"
2013-04-19	22	"NO"
2013-04-20	22.6	"NO"
2013-04-21	23.2	"NO"
2013-04-22	24.1	"NO"
2013-04-23	24.3	"NO"
2013-04-24	23.4	"NO"
